关键词,技术领域,细分方向,产业板块,核心程度得分,匹配类型,上下文要求,来源类型
空基通信网络,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
海洋通信网络6G,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
海空天通信,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
海上宽带通信6G,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
机载移动通信,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
低空通信感知网络,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
低空智联网,空天地海一体化,空基与海洋网络,基础设施与应用,3,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
太赫兹收发芯片,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹收发机,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹发射机,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹接收机,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹混频器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹倍频器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹放大器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹振荡器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹探测器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹调制器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹变频电路,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
太赫兹功率放大器,芯片器件与材料,太赫兹收发器件,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/ITU/资本研报
磷化铟太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
InP太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
锗硅太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
SiGe太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
氮化镓太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
GaN太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
CMOS太赫兹芯片,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
石墨烯太赫兹器件,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
二维材料太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
光子太赫兹芯片,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
硅光太赫兹,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
太赫兹集成电路,芯片器件与材料,太赫兹芯片材料,上游材料与器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G射频前端,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
亚太赫兹射频前端,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
D波段射频前端,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
毫米波太赫兹前端,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高频功率放大器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高频低噪声放大器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
宽带混频器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高速数模转换器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高速模数转换器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
射频收发芯片6G,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
高频本振芯片,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
宽带频率合成器,芯片器件与材料,高频射频前端,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/资本研报
6G基带芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
6G通信芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
6G调制解调芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
6G原型芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
无线AI芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
神经网络基带芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
片上AI接收机,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
低功耗6G基带,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
高速基带信号处理芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
通感一体芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
通信计算融合芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
纳米光子芯片,芯片器件与材料,基带与AI芯片,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/工信部推进组报告/资本研报
太赫兹天线,芯片器件与材料,天线与阵列,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/资本研报
太赫兹天线阵列,芯片器件与材料,天线与阵列,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/资本研报
超大规模阵列天线,芯片器件与材料,天线与阵列,上游核心器件,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/资本研报
